1552	Franz
1547	Reidar
1535	Abdullah
1528	Miguel
1521	Alan
1509	Veikko
1505	Alexis
1503	Per-Ola
1500	Krzysztof
1499	Hamid
1496	Mehmet
1493	Ian
1486	Edgar
1483	Hubert
1474	Matthias
1472	Jan Erik
1469	Rainer
1459	Lars Göran
1436	Tommie
1421	Steve
1417	Vilmer
1416	Cristian
1416	Enrique
1411	Abdullahi
1405	Tonny
1404	Crister
1399	Jorge
1398	Ken
1393	Jorma
1391	Freddy
1390	Emilio
1375	Eduardo
1365	Jose
1347	Rutger
1341	Pawel
1337	Tomasz
1334	Denis
1333	Francisco
1332	Dante
1325	Isidor
1315	Karl-Axel
1313	Fernando
1312	Milan
1306	Marek
1290	Odd
1290	Per Olof
1290	Reijo
1289	Van
1288	Bengt-Åke
1286	Kåre
1269	René
1257	Yusuf
1253	Timothy
1251	Fritiof
1250	Finn
1241	Hannu
1240	Gotthard
1240	Martti
1237	Reino
1231	Calle
1230	Khaled
1226	Elon
1226	Vallentin
1224	Nikola
1211	Milo
1211	Thorsten
1209	Brian
1208	Wille
1207	Jamal
1195	Isaac
1192	Aziz
1185	Wolfgang
1181	Thommy
1181	Edmund
1173	Berne
1167	Khalid
1162	Oliwer
1161	Jarmo
1160	Kennert
1159	Toivo
1157	Wiktor
1151	Runo
1151	Eino
1147	Abdirahman
1142	Lorentz
1141	Amin
1141	Leonardo
1138	Dragan
1135	Ejnar
1132	Alrik
1127	Vladimir
1126	Elmer
1124	Klaus
1121	Georgios
1119	Adel
1118	Mio
1113	Amadeus
1112	Goran
1094	Heinz
1092	Lee
1090	Armas
1089	Steven
1083	Roberth
1083	Berth
1083	Levi
1080	Laszlo
1074	Lars-Ove
1071	Didrik
1059	Egil
1058	Lars-Olov
1055	Jukka
1052	Marc
1051	Stanislaw
1049	Marcin
1048	Melwin
1045	Hilmer
1043	Aleksander
1042	Niels
1038	Michal
1030	Lars Åke
1029	Zoran
1028	Pål
1028	Harri
1024	Antti
1023	Malcolm
1022	Konstantin
1021	Risto
1015	Zacharias
1015	Manne
1014	Johann
1014	Noa
1013	Marcel
1012	Ricardo
1007	Aleksandar
1006	Mehdi
1006	Yousef
1003	Sölve
1002	Joar
1000	Görgen
995	Eddy
990	Javier
986	Saad
984	Teo
975	Abraham
975	Igor
973	Pehr
970	Alve
970	Eero
965	Eje
962	Pertti
959	Roman
959	Hossein
958	Jerzy
956	Esko
954	Istvan
947	Hans-Olof
947	Jan-Eric
947	Salah
943	Elvin
942	Lauri
942	Torkel
941	Emir
940	Angelo
939	Freddie
937	Gordon
937	Stanley
927	Bengt-Olof
921	Tryggve
920	Jaakko
915	Astor
915	Sean
915	Seyed
914	Carl-Erik
911	Orvar
909	Stephen
907	Khalil
903	Esa
901	Ahmet
901	Colin
898	VELI
897	Conrad
894	Eilert
893	Fadi
890	Grzegorz
890	Johny
889	Elton
889	Jozef
888	Sven Olof
887	Mikko
884	Edin
882	Jan-Ove
880	Armin
880	Jani
878	Saleh
874	Guy
873	Chris
870	Aaron
870	Mattis
869	Yousif
868	Cesar
868	Lillebror
865	Danny
863	Raul
862	Nabil
862	Carl-Gustav
861	Emmanuel
859	Mahdi
859	Pauli
858	Osvald
855	Teddy
852	Muhammed
849	Georges
849	Kamal
847	Henri
847	Majid
847	Petteri
847	Seved
847	Severin
846	Janos
846	Matteus
845	Jürgen
844	Andrés
843	Vide
840	Napoleon
838	Sven-Olov
837	Tristan
836	Runar
827	Pablo
827	Karl-Gunnar
827	Marius
825	Hamza
825	Villiam
824	Mike
824	Gideon
822	Denny
820	Clarence
820	Per Erik
814	Lars-Eric
812	Jouko
812	Set
810	Leander
808	Amer
808	Carsten
804	Rami
799	Lowe
797	Angel
796	Carl-Gustaf
795	Salim
794	Wojciech
794	Carl-Henrik
792	Rodrigo
788	Veine
787	Joshua
782	Bengt-Göran
781	Nils-Olof
779	Kumar
778	Jouni
777	Walid
777	Youssef
776	Gunder
775	Raoul
774	Ernesto
773	Dino
772	Hadi
771	Bilal
771	Elov
770	Pedro
764	Ricky
761	Terje
761	Keijo
760	Jacek
759	Matz
757	Carl-Axel
756	Hans-Åke
756	Mauricio
755	Jöns
753	Dejan
